Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          55          58  3.756735794785940E-003 6.505304155422183E-018 
          55          59  8.770487240175991E-003 -8.288150833883793E-018 
          55          60  -0.111626248986442 4.572598281141275E-017 
          55          61  -0.107209834850016 -2.709442800680631E-018 
          55          62  1.717356522398965E-002 -8.072336152320871E-019 
          55          63  -8.038364710010040E-003 -6.879826709751387E-019 
          55          64  -8.037928298540959E-003 -5.656514584080627E-019 
          55          65  1.704814714395760E-002 -9.791711220176249E-018 
          55          66  -0.105674615593597 6.273353890942133E-018 
          55          67  7.905850079758660E-003 1.594053869307946E-018 
          55          68  -6.974196894170061E-003 2.662363669806796E-018 
          55          69  4.359697670458952E-003 -1.300384841196328E-018 
          55          70  -6.923763519063767E-003 4.402800961461723E-019 
          55          71  7.559970261301150E-003 1.258995785698839E-018 
          55          72  1.286387542978356E-002 3.226047386290969E-018 
          55          73  -4.610956739421002E-004 2.290977131205025E-020 
          55          74  -1.689045430799236E-004 -5.283006835121936E-020 
          55          75  -1.793221112816202E-004 -8.045069389719857E-020 
          55          76  -4.354556221456816E-004 -5.364603841453635E-020 
          55          77  -2.743879688276594E-003 -5.111724077950862E-019 
          55          78  -3.017765209210422E-003 1.434798329424559E-018 
          55          79  4.629846072898973E-005 2.067290127042539E-019 
          55          80  -4.203272586183893E-004 2.071263441130552E-019 
          55          81  6.530822282300821E-005 -5.210453243415526E-020 
          55          82  2.901114631728323E-004 1.955772126445621E-019 
          55          83  -4.326183579679820E-005 1.202954715172330E-019 
          55          84  3.178414116760231E-004 -4.872840843253027E-019 
          55          85  1.533789062835833E-004 -2.277221596622651E-020 
          55          86  1.506467354433023E-004 -3.333541372174373E-020 
          55          87  -1.460648318816861E-004 4.641927634381163E-020 
          55          88  1.604829991321279E-005 -3.554141322226374E-020 
          55          89  2.315282171795529E-006 9.492757287854041E-020 
          55          90  -1.429557753638101E-004 -4.035691077801697E-020 
          55          91  -1.250363010506990E-004 -2.878830153437128E-020 
          55          92  3.729523327017401E-005 4.514371053433265E-021 
          55          93  -4.021240210244841E-006 1.167067548757305E-020 
          55          94  -2.095258618764071E-005 -1.807514751421452E-020 
          55          95  -1.203619355220293E-006 -1.249993002826501E-020 
          55          96  3.342262322807378E-005 5.657926569295475E-021 
          55          97  4.290796368407071E-006 2.734145684857289E-021 
          55          98  -1.290662848126204E-005 6.114364797532891E-021 
          55          99  1.900861919426461E-006 8.571537681324594E-022 
          55         100  1.767073869069455E-006 6.481598463306166E-021 
          55         101  -1.296124462076626E-005 3.488471427181856E-021 
          55         102  4.976933769050587E-006 -1.677927507810076E-021 
          55         103  2.926744071711605E-006 1.144801171320519E-021 
          55         104  1.669841844200299E-006 -4.268463975309989E-022 
          55         105  3.703017863554664E-006 -9.714239514566409E-022 
          55         106  1.624275655317560E-006 9.108190481369482E-022 
          55         107  2.881903187214598E-006 4.487230065045986E-022 
          55         108  3.459523780763306E-006 -6.483004089751778E-022 
          56          37  4.951440112027774E-004 -6.344228366552445E-020 
          56          38  -9.456559900847797E-004 -4.879948983017493E-019 
          56          39  -2.217189110680489E-003 -1.312724579709456E-018 
          56          40  -2.281963701960845E-003 -2.437815149358533E-019 
          56          41  -9.990420259480017E-004 7.657743986378532E-019 
          56          42  5.270066631172982E-004 -5.945192090425847E-019 
          56          43  -5.136590733099682E-003 1.269364514146445E-018 
          56          44  7.079978956688851E-003 1.544220150725052E-018 
          56          45  1.192539405709130E-002 -1.470294794906480E-018 
          56          46  7.268394131803382E-003 -5.047596795674091E-018 
          56          47  -5.181678011492737E-003 -4.336546739501895E-019 
          56          48  1.672937228366497E-003 -6.637314270313938E-018 
          56          49  1.587935133556821E-002 -1.846897240888188E-017 
          56          50  -0.105534444450214 8.482601376394824E-018 
          56          51  -0.106080947311221 -1.633975735612547E-017 
          56          52  1.591057777212616E-002 7.715857770935078E-018 
          56          53  -6.407361390180686E-003 3.229674433646558E-018 
          56          54  -6.448458834633046E-003 -1.505192586768357E-018 
          56          55  -0.111279357882197 5.602018762296813E-017 
          56          56  0.564845103163638 2.470564612615604E-017 
          56          57  -0.110952666350352 8.015775461579924E-017 
          56          58  8.683911229045691E-003 -3.842068773978329E-018 
          56          59  3.779667149371090E-003 -1.363426687674055E-019 
          56          60  8.770914463640461E-003 -3.250997594437888E-018 
          56          61  -0.106907637291428 -8.487795814514117E-017 
          56          62  -0.106884983004042 4.887229004751435E-017 
          56          63  1.706830771147287E-002 -2.899298373241041E-017 
          56          64  -7.983948713742930E-003 -5.280181025800537E-018 
          56          65  -8.075591209240472E-003 7.078859347101282E-019 
          56          66  1.704483717419285E-002 3.997042313161956E-018 
          56          67  1.309569600406403E-002 3.665458596061485E-018 
          56          68  7.701220637939170E-003 2.193869151340367E-019 
          56          69  -6.892926622219854E-003 4.420129776140917E-018 
          56          70  4.367339717905120E-003 -2.571434470534958E-018 
          56          71  -6.782702747041695E-003 -7.764412882616351E-019 
          56          72  7.548736833242110E-003 4.501998569929363E-018 
          56          73  -2.856370771234356E-003 1.184719047963296E-018 
          56          74  -4.194126497819645E-004 -9.711916565548883E-019 
          56          75  -1.634557753193369E-004 -1.263129270793339E-019 
          56          76  -1.882296474922977E-004 3.358444065132535E-019 
          56          77  -3.255128726211408E-004 -1.207786417914275E-018 
          56          78  -2.754775726435399E-003 1.171014497265892E-019 
          56          79  2.959583679532363E-004 -2.144114535353802E-019 
          56          80  5.520337495321272E-005 -2.630221037953923E-019 
          56          81  -3.972250444401612E-004 -3.523153166810680E-021 
          56          82  3.876196470545964E-005 4.502595367776470E-020 
          56          83  2.703381368736373E-004 -6.170798306710052E-020 
          56          84  -4.718569528224914E-005 -8.646035007659323E-021 
          56          85  -1.357977686642896E-004 1.126352795220773E-019 
          56          86  1.447336777067989E-004 1.728375731447326E-020 
          56          87  1.418133250460189E-004 -7.254292747719897E-020 
          56          88  -1.326030726964050E-004 3.733459009921069E-020 
          56          89  3.278377061199358E-005 8.798854613632905E-020 
          56          90  2.306042080382851E-006 -4.295426635773252E-020 
          56          91  3.566645152152671E-005 -4.177831609591187E-020 
          56          92  -1.216291927342141E-004 -2.126638908607581E-020 
          56          93  3.763878744805761E-005 3.031293202788884E-021 
          56          94  -8.049793757105515E-006 -5.016058382656802E-020 
          56          95  -2.257583507068282E-005 2.020289377777348E-020 
          56          96  -2.352257274373192E-006 -1.950497413725272E-020 
          56          97  5.183249539687601E-006 4.169188084061864E-021 
          56          98  4.352298889514277E-006 -8.772852642369891E-021 
          56          99  -1.236372574813402E-005 7.981674453926805E-021 
          56         100  3.100342723966911E-006 5.001222608691138E-021 
          56         101  2.312072788068802E-006 -3.635433131516727E-021 
          56         102  -1.263463468682434E-005 4.486128513008884E-022 
          56         103  3.382802963203153E-006 3.634275171014324E-022 
          56         104  2.724127756090429E-006 1.544156966959148E-021 
          56         105  1.519753960783182E-006 8.410926326316470E-022 
          56         106  3.330883433977986E-006 4.607086378929832E-022 
          56         107  1.402175697377771E-006 3.265560132350348E-022 
          56         108  2.780824185546908E-006 5.970310154411960E-023 
          57          37  4.894033837789069E-004 -5.411589349639774E-019 
          57          38  4.901450211895390E-004 -3.981865890086002E-019 
          57          39  -9.064699613521272E-004 -6.563433206371178E-019 
          57          40  -2.193890036914171E-003 3.849211831334738E-019 
