Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          92          66  -1.815864882008404E-004 -7.241623426121749E-020 
          92          67  -6.007597516333629E-004 1.124418624798909E-020 
          92          68  3.416937816816290E-004 -1.499537024050279E-018 
          92          69  7.036520453206207E-004 -1.060561301537615E-018 
          92          70  3.595746062197945E-004 -1.645181573563226E-019 
          92          71  7.974180851951325E-004 5.697204006653539E-019 
          92          72  4.077712335481756E-004 1.572175629144003E-019 
          92          73  1.090201279771337E-003 2.622526483425906E-019 
          92          74  -2.310041221917178E-003 2.852209576173643E-019 
          92          75  -3.103464403953563E-003 -2.294717765165526E-019 
          92          76  -3.218674227670032E-003 1.169972097235954E-018 
          92          77  -2.616085834875720E-003 -8.047951621178527E-020 
          92          78  1.106895585358448E-003 -2.783035995340566E-019 
          92          79  -5.415816250413747E-003 3.675831525516066E-018 
          92          80  1.046925271220679E-002 2.444025972479093E-018 
          92          81  1.923748233371364E-002 -1.657582967401007E-018 
          92          82  1.094223530842269E-002 -5.617703780022071E-018 
          92          83  -5.446193813130488E-003 -3.013255349541259E-018 
          92          84  1.717689611436844E-003 1.833386593347106E-018 
          92          85  2.546676701054902E-002 -6.462494859168300E-018 
          92          86  -0.127181531964896 -1.420115093838721E-017 
          92          87  -0.128662785449915 -2.300161076495683E-017 
          92          88  2.556749143553693E-002 -2.207116161716750E-017 
          92          89  -8.146046006494932E-003 -9.975229983758073E-019 
          92          90  -8.196780793338063E-003 -1.059384293893946E-017 
          92          91  -0.139381582306818 9.319667335138282E-019 
          92          92  0.643921334436837 1.301711327210570E-016 
          92          93  -0.138686933015460 -4.152417137112245E-018 
          92          94  1.311035752668600E-002 7.706052073196090E-018 
          92          95  5.149498995577397E-003 1.106449664962196E-017 
          92          96  1.336053436999743E-002 -2.241058656656561E-018 
          92          97  -0.129751657662141 3.653656927217263E-018 
          92          98  -0.129754087039727 5.867975416951398E-017 
          92          99  2.875526743293520E-002 8.268136452818600E-018 
          92         100  -1.156216037864703E-002 -9.342545476983850E-018 
          92         101  -1.180248831295335E-002 1.361017408458772E-018 
          92         102  2.865960103767051E-002 -1.257286352332459E-017 
          92         103  2.123113306035048E-002 -4.464024637218625E-018 
          92         104  1.082682521819548E-002 -1.457408392233358E-018 
          92         105  -8.043434423048125E-003 -8.861099962398575E-019 
          92         106  6.007748145272065E-003 -3.004048542284905E-018 
          92         107  -7.788038901468192E-003 3.305304853690241E-018 
          92         108  1.047207775365247E-002 2.435526472671184E-018 
          93          37  -6.128520839946525E-007 9.924704230879311E-021 
          93          38  -5.546460491194271E-007 9.157504869111053E-021 
          93          39  -2.238753315788233E-007 8.227103694428226E-021 
          93          40  -4.894300553132516E-007 8.033242788019113E-021 
          93          41  -4.472838268172534E-007 6.176294014893091E-021 
          93          42  -2.405971704235290E-007 6.342498164038538E-021 
          93          43  3.612467615897625E-006 -1.169024204323295E-021 
          93          44  1.006303234681385E-006 -1.651371238941467E-021 
          93          45  8.171734361396130E-007 -2.819219045068308E-021 
          93          46  2.478515115866346E-006 -3.323937509260749E-021 
          93          47  6.517520159519576E-007 -2.901176592968063E-021 
          93          48  1.154610194909917E-006 -3.166736131229920E-021 
          93          49  -1.148002948452766E-005 -2.301819541625500E-022 
          93          50  -2.094527524913732E-006 1.082172225915889E-021 
          93          51  -5.981200858430176E-006 -1.005604130391859E-020 
          93          52  -5.866528712911765E-006 -6.477453274423873E-023 
          93          53  -1.603118614786846E-006 -5.719917208307201E-021 
          93          54  -1.150111086463631E-005 5.387023679424401E-021 
          93          55  3.594163540455323E-005 1.984614288734625E-020 
          93          56  1.320597657452888E-005 4.914594457095271E-022 
          93          57  8.346299407445640E-006 -2.096532659393570E-020 
          93          58  1.233983648376018E-005 -2.422444566174717E-021 
          93          59  3.164751628378682E-005 -8.042801729681125E-021 
          93          60  4.261675345351237E-005 -9.352286250406306E-021 
          93          61  -1.656575687975903E-004 4.400824729278039E-020 
          93          62  1.743528520408405E-005 3.311937200567223E-020 
          93          63  2.427379092547828E-005 -3.664658254355443E-020 
          93          64  -1.527533930982372E-004 -2.215091965348466E-020 
          93          65  -1.283583712425158E-004 -3.136563241274661E-020 
          93          66  -1.523161945405888E-004 3.203455341704596E-020 
          93          67  3.797481855949098E-004 8.976169954377319E-019 
          93          68  -5.438728017738864E-004 -1.461887317293094E-021 
          93          69  3.255132159686628E-004 8.932292474618338E-019 
          93          70  6.771163346799686E-004 3.539275429390314E-019 
          93          71  3.588652705979096E-004 -1.487724253689410E-021 
          93          72  7.752209278462463E-004 1.647355601952653E-019 
          93          73  1.039321728041614E-003 -2.432719890445808E-019 
          93          74  9.977575423174491E-004 4.234559121794363E-019 
          93          75  -2.201916675196033E-003 -3.918916356107316E-019 
          93          76  -3.055657521430409E-003 -6.557599534386130E-019 
          93          77  -3.216782186629557E-003 -3.249028301611479E-019 
          93          78  -2.574861421379366E-003 -3.483720184320423E-019 
          93          79  1.722569753145267E-003 -2.103578534594005E-018 
          93          80  -5.215558009962315E-003 -1.092255417320504E-018 
          93          81  1.035563439716615E-002 3.025593890738884E-018 
          93          82  1.924300843678703E-002 -3.209749258875373E-018 
          93          83  1.092907173034905E-002 2.302069616200933E-018 
          93          84  -5.416357255937309E-003 -1.317637910966364E-018 
          93          85  -8.060432076019967E-003 2.216732453020193E-018 
          93          86  2.506777814522181E-002 3.413299974780587E-018 
          93          87  -0.126766072952568 -1.506532506302810E-017 
          93          88  -0.128803375628290 1.040439126640393E-017 
          93          89  2.556503735175940E-002 1.505373742300293E-018 
          93          90  -8.114246819810008E-003 -5.800497718595274E-018 
          93          91  1.316766644694672E-002 4.062899879827266E-018 
          93          92  -0.138686933015460 -4.152417137112245E-018 
          93          93  0.643964043832533 1.418230701129237E-016 
          93          94  -0.138759615583579 8.972015068285678E-018 
          93          95  1.313030611297963E-002 5.953514811719878E-018 
          93          96  5.085756165250008E-003 -2.251912620477489E-018 
          93          97  2.910456063373770E-002 1.891143134086036E-017 
          93          98  -0.131091284620796 2.468619028869270E-018 
          93          99  -0.129295824904883 1.142619798487978E-017 
          93         100  2.867895896965008E-002 1.160867165452078E-017 
          93         101  -1.155651191696668E-002 -1.288914168752740E-017 
          93         102  -1.168402353552941E-002 -9.041886566642990E-018 
          93         103  1.105342660928754E-002 6.128045203191901E-018 
          93         104  2.139460264453234E-002 1.755524135280963E-018 
          93         105  1.069755875278237E-002 1.249724036599219E-019 
          93         106  -7.992832138523568E-003 3.685585587157148E-020 
          93         107  5.982040222302279E-003 1.912608606216039E-019 
          93         108  -8.113816760194199E-003 -1.665999549200706E-018 
          94          37  -2.789653010357140E-007 -5.311432016952945E-021 
          94          38  -5.191410043031648E-007 -4.688378528744205E-021 
          94          39  -5.328187757669113E-007 -4.493461925791705E-021 
          94          40  -2.494777924910778E-007 -4.803491299369080E-021 
          94          41  -4.809255419614500E-007 -4.179929402035972E-021 
          94          42  -4.538225438524726E-007 -2.142682690245003E-021 
          94          43  1.177643905566353E-006 1.627834667164581E-021 
          94          44  3.037824614452852E-006 1.069676416599869E-021 
          94          45  9.887882580536233E-007 1.834352302329879E-021 
          94          46  8.949357864361041E-007 -7.405401964780433E-022 
          94          47  2.393275799091518E-006 2.198946007373991E-021 
          94          48  8.197973887459223E-007 1.227408280791545E-021 
          94          49  -1.095136765990502E-005 -1.440044264587908E-020 
          94          50  -9.402723791773829E-006 2.707517005776079E-021 
          94          51  -2.122355153896736E-006 -3.501755564701589E-021 
          94          52  -5.984012699705838E-006 2.982052037568878E-022 
          94          53  -5.835630203078362E-006 2.521458935550216E-021 
          94          54  -2.308186477475366E-006 -7.824663554418980E-022 
          94          55  3.986146026367644E-005 2.103016632340427E-020 
          94          56  2.842701042302243E-005 7.066549450252571E-021 
          94          57  1.306258863585232E-005 4.674697310792553E-021 
          94          58  8.704820695357237E-006 7.877969536825163E-021 
          94          59  1.313627492572297E-005 3.385501050501714E-021 
          94          60  3.331537459347280E-005 2.229231963881633E-020 
          94          61  -1.336704857157519E-004 -1.181862255389906E-021 
          94          62  -1.355096123726955E-004 -5.843019765382839E-020 
          94          63  1.500050657920107E-005 1.758821195447710E-020 
          94          64  2.072108533416463E-005 -2.805408365934180E-020 
          94          65  -1.549386196037912E-004 -3.541000614705498E-020 
          94          66  -1.362935414097058E-004 -1.445608151091168E-019 
          94          67  6.778196585369813E-004 9.436220466150712E-020 
          94          68  3.053650381158204E-004 -4.939388056660714E-019 
          94          69  -5.255621061734935E-004 -5.640284619614640E-020 
          94          70  3.259897993577106E-004 -9.028410444063030E-019 
          94          71  6.926241929534361E-004 -2.400482733807359E-019 
          94          72  3.724646282205916E-004 -2.391057975019148E-019 
          94          73  -2.310164641197043E-003 3.834737924065794E-019 
          94          74  9.600154430979041E-004 3.945850937948464E-019 
          94          75  9.310884395388326E-004 5.085872261825829E-019 
          94          76  -2.203670179246726E-003 1.980067842652445E-019 
          94          77  -3.100188025657651E-003 7.979764211531483E-019 
          94          78  -3.156410481640336E-003 2.221183129769708E-019 
          94          79  -5.317554107517300E-003 -1.443605182664510E-018 
          94          80  1.763951624828939E-003 -3.236965628703446E-019 
          94          81  -5.221807887645141E-003 -1.162480047506554E-018 
          94          82  1.036446668518508E-002 -2.242041196621967E-019 
          94          83  1.923227244270571E-002 -5.173508151563729E-019 
          94          84  1.073680176124931E-002 -1.452330912621451E-018 
          94          85  -8.053169580250635E-003 1.385799266252632E-017 
          94          86  -7.963981885565295E-003 -4.974909067869593E-018 
          94          87  2.506771373281744E-002 1.265180501973391E-017 
          94          88  -0.126787615064398 -4.955063558867892E-018 
          94          89  -0.128417609707523 -3.863339252516692E-018 
          94          90  2.542746245804542E-002 5.469881557031947E-018 
          94          91  5.068613197693347E-003 1.362648221149708E-019 
          94          92  1.311035752668600E-002 7.706052073196090E-018 
          94          93  -0.138759615583579 8.972015068285678E-018 
          94          94  0.643980977917197 5.810646314269689E-017 
          94          95  -0.138763761085013 -1.245183124539041E-017 
          94          96  1.320441806348825E-002 9.431543412522492E-018 
          94          97  -1.172963672076358E-002 6.060422066941205E-018 
          94          98  2.926281803076890E-002 -3.753299327286103E-018 
          94          99  -0.131449715116214 1.267725669117759E-017 
          94         100  -0.129298024109197 1.223352969645313E-017 
          94         101  2.874021151267850E-002 1.092666374407427E-017 
          94         102  -1.171235000859118E-002 4.386144511986963E-018 
          94         103  -8.291000660610564E-003 5.880164493564908E-019 
          94         104  1.125538098797274E-002 -8.360598090693792E-018 
          94         105  2.140952055779130E-002 1.381362689928447E-019 
          94         106  1.068934285024956E-002 7.246434554153119E-019 
          94         107  -8.010846906787647E-003 -4.202592705181660E-018 
          94         108  6.050396243844085E-003 5.656952824628324E-018 
          95          37  -5.118700578119512E-007 4.439037331293687E-021 
          95          38  -2.590646569046184E-007 4.742935184608022E-021 
          95          39  -5.234365204468797E-007 4.701099051396593E-021 
          95          40  -5.598845943884082E-007 2.750927499403220E-021 
          95          41  -2.461197138537019E-007 2.124480817219839E-021 
          95          42  -4.694747598072042E-007 4.154372278855431E-021 
          95          43  9.998135164370333E-007 -4.588631915964059E-021 
          95          44  9.517447673164686E-007 2.502880250013511E-022 
          95          45  3.019425447762332E-006 -4.972940745542734E-022 
          95          46  1.041814132437377E-006 -6.054355075630935E-021 
          95          47  7.643234083413305E-007 -2.063661702240850E-021 
          95          48  2.356327660464095E-006 -1.089801883031750E-021 
          95          49  -2.920530241051218E-006 -1.110944419749415E-021 
          95          50  -9.380381863646401E-006 1.306636865689337E-021 
          95          51  -9.406131055664350E-006 -3.475552359136835E-021 
          95          52  -2.096348777984209E-006 -4.050628888821533E-021 
          95          53  -5.516093326908490E-006 1.296216487837480E-021 
          95          54  -6.058176834982312E-006 5.415083490577709E-021 
          95          55  3.388726893734134E-005 2.931636410703354E-021 
          95          56  3.344159728727649E-005 -7.771769367657935E-021 
          95          57  2.791928219863707E-005 -6.147260773224488E-021 
          95          58  1.263619751561915E-005 -2.288985629769642E-020 
          95          59  7.998159086597703E-006 -1.492356704565226E-020 
          95          60  1.447673971253415E-005 1.436735416578462E-021 
          95          61  -1.367351348391691E-004 -5.146489871428136E-020 
          95          62  -1.048203319467023E-004 6.332539813890123E-020 
          95          63  -1.368360241556850E-004 -8.718401300626522E-021 
          95          64  1.973128535690479E-005 -3.077668547447107E-020 
          95          65  1.850396380456069E-005 3.167678922609832E-020 
          95          66  -1.579578197610068E-004 -5.141458543245472E-021 
          95          67  3.466607881926630E-004 -3.005281400155768E-019 
          95          68  5.739410347908456E-004 -6.469108333161901E-019 
          95          69  3.027699275947061E-004 -3.454062098838188E-020 
          95          70  -5.401574156346900E-004 -2.720004563496813E-019 
          95          71  3.466669763091757E-004 1.106150029589516E-018 
          95          72  7.139047943557743E-004 -2.248991470762155E-019 
          95          73  -2.874776213351653E-003 -1.103367689020972E-018 
          95          74  -1.898015795312708E-003 -1.572851776633650E-019 
          95          75  9.603353961754106E-004 -4.666938453820751E-019 
          95          76  9.954967718618045E-004 -4.009721924060207E-019 
          95          77  -2.308040075418209E-003 -4.183255663366552E-020 
          95          78  -3.074542888074989E-003 -9.497273413715781E-019 
          95          79  1.013435660415784E-002 2.468396522338120E-018 
          95          80  -5.065611366162743E-003 1.283749907072050E-018 
          95          81  1.786341015182038E-003 8.046677943956405E-019 
          95          82  -5.241912245798518E-003 2.116754441819855E-018 
          95          83  1.048063386030678E-002 3.453028020601540E-018 
          95          84  1.908879602144689E-002 -3.151677593172732E-019 
          95          85  2.501644794229348E-002 -1.095641852562796E-017 
          95          86  -8.158269941310248E-003 -8.862834943491202E-018 
          95          87  -8.017686367109336E-003 -9.599359451562744E-019 
          95          88  2.516965004365974E-002 -1.201609778150202E-017 
          95          89  -0.127240742786544 -1.069020374617585E-017 
          95          90  -0.127219416589770 2.933804557618995E-017 
          95          91  1.338104160033804E-002 -9.013401554438519E-018 
          95          92  5.149498995577397E-003 1.106449664962196E-017 
          95          93  1.313030611297963E-002 5.953514811719878E-018 
          95          94  -0.138763761085013 -1.245183124539041E-017 
          95          95  0.643960376888645 7.071089158435607E-018 
          95          96  -0.139397816889618 4.498261757402632E-017 
          95          97  -1.191807878455188E-002 5.527115737629968E-018 
          95          98  -1.178296998683286E-002 -4.018517141682934E-019 
          95          99  2.926356625149447E-002 -3.878020782304308E-020 
          95         100  -0.131147250751782 5.293892972822023E-017 
          95         101  -0.129759449580521 -1.453632709787401E-017 
          95         102  2.917595744530496E-002 1.165039767249720E-017 
          95         103  6.157204845320981E-003 3.702587685931199E-018 
          95         104  -8.351101979535225E-003 1.012526244821319E-018 
          95         105  1.127636815333320E-002 3.163348731662976E-018 
          95         106  2.139288547662029E-002 -2.114854290691375E-018 
          95         107  1.080863944386634E-002 3.732774553437410E-019 
          95         108  -8.273869054411692E-003 -1.600368066308663E-018 
          96          37  -5.724876672484416E-007 4.045465503953120E-020 
          96          38  -5.531235464378535E-007 3.664962191216134E-020 
          96          39  -3.027840890305997E-007 3.375450593379825E-020 
          96          40  -6.455703094912587E-007 2.987296918952999E-020 
          96          41  -6.462528609755673E-007 2.570252843425202E-020 
          96          42  -3.117579021734138E-007 2.556223889791316E-020 
          96          43  2.688226554194651E-006 -9.950880934408336E-023 
          96          44  1.017281307716130E-006 5.678139076068224E-022 
          96          45  1.136819489151387E-006 -6.011619468361425E-021 
          96          46  3.610453959620936E-006 -1.270651212679136E-020 
          96          47  1.202661329768022E-006 -1.013618296065583E-020 
          96          48  9.702603316676005E-007 -1.650094663528845E-020 
          96          49  -7.215053560481900E-006 9.886314586967482E-021 
          96          50  -2.925053038118101E-006 1.081858120679628E-020 
          96          51  -1.095499765740689E-005 -2.962161270470722E-021 
          96          52  -1.148934117657542E-005 -5.640863363272242E-021 
          96          53  -2.427647437150489E-006 -5.971850031353035E-021 
          96          54  -6.737860421118656E-006 -4.064756499087991E-021 
          96          55  1.801879877269883E-005 4.872976704897118E-020 
          96          56  3.557330388862141E-005 1.091845798737667E-020 
          96          57  4.003253604014938E-005 8.786825034921250E-021 
          96          58  3.524450277159223E-005 -1.545648987816263E-021 
          96          59  1.463485532181364E-005 -2.069102736270006E-020 
          96          60  1.147632876828281E-005 2.110616620120062E-020 
          96          61  -1.788402752348873E-004 -1.038556894302431E-019 
          96          62  -1.420032477015657E-004 -9.133803865027461E-020 
          96          63  -1.308590097554114E-004 9.917168878241785E-020 
          96          64  -1.678803305759560E-004 -4.014060213517535E-020 
          96          65  2.165030552116587E-005 -3.084693588984124E-020 
          96          66  1.018306260029484E-005 3.237902086606294E-020 
          96          67  7.811603271459012E-004 8.782466114585393E-019 
          96          68  3.564887199182452E-004 9.966062339381739E-020 
          96          69  6.816700109501986E-004 2.765574921352993E-019 
          96          70  3.768821461895036E-004 7.645187477395664E-019 
          96          71  -6.002815672918695E-004 -1.605812118440048E-019 
          96          72  4.161421236440367E-004 -1.253040374342710E-018 
          96          73  -3.256654639581242E-003 1.899044633477769E-018 
          96          74  -2.882713066960859E-003 6.672197502180012E-019 
          96          75  -2.308992594336771E-003 3.582167417011800E-019 
          96          76  1.040571103383904E-003 -4.271958037579429E-019 
          96          77  1.087680623256140E-003 1.477802168778753E-019 
          96          78  -2.641436436765703E-003 1.068798877011496E-018 
          96          79  1.846125525640875E-002 -3.715348486883055E-018 
          96          80  1.017242751594022E-002 -4.928112935210022E-018 
          96          81  -5.362456257059862E-003 2.387666305843715E-018 
          96          82  1.757088954029131E-003 9.738549037151492E-019 
          96          83  -5.429468552127179E-003 -3.619741870695025E-018 
          96          84  1.105718406572157E-002 -4.648028385694474E-018 
          96          85  -0.124072119299608 -1.477011867805309E-019 
          96          86  2.505019943182169E-002 6.446399028053543E-018 
          96          87  -8.042080280290687E-003 -4.217461172814416E-018 
          96          88  -8.128367973296859E-003 6.141412225703357E-018 
          96          89  2.552893180326687E-002 -7.804397315749339E-018 
          96          90  -0.128450944071546 -8.882959346822704E-018 
          96          91  -0.140475920153327 -4.550377871923383E-017 
          96          92  1.336053436999743E-002 -2.241058656656561E-018 
          96          93  5.085756165250008E-003 -2.251912620477489E-018 
          96          94  1.320441806348825E-002 9.431543412522492E-018 
          96          95  -0.139397816889618 4.498261757402632E-017 
          96          96  0.643983716839301 1.176233559458738E-016 
          96          97  2.956401044789013E-002 1.214320097775995E-017 
          96          98  -1.192366107548089E-002 -1.064332598751731E-017 
          96          99  -1.172259159686558E-002 6.549895789965237E-018 
          96         100  2.911223015753994E-002 1.896235246628062E-018 
          96         101  -0.129817675695199 1.174486526518549E-017 
          96         102  -0.130914438578135 -6.460036363361286E-019 
          96         103  -8.431140213774509E-003 1.169921278744412E-017 
          96         104  6.178898972771809E-003 -6.443901123341130E-018 
          96         105  -8.334614713104640E-003 -6.302815850427086E-018 
          96         106  1.110912899699838E-002 1.337737424824292E-018 
          96         107  2.120340605318568E-002 1.526656936116758E-018 
          96         108  1.135553998645355E-002 7.773677071420444E-018 
          97          37  1.812865902158814E-007 2.236400212138255E-020 
          97          38  1.406790491211587E-007 2.002051471587824E-020 
          97          39  2.259134804261060E-007 1.666215204748882E-020 
          97          40  1.367989418100548E-007 1.925721278204848E-020 
          97          41  1.569387696119269E-007 1.616683949085729E-020 
          97          42  2.281805124494351E-007 9.861929702505415E-021 
          97          43  -4.259399749049541E-008 -1.438346265928830E-022 
          97          44  -5.418676064146027E-007 -3.356124520075070E-021 
          97          45  -5.748555456207484E-007 -4.193019832420160E-021 
          97          46  -3.493772991433365E-008 2.146144747651925E-021 
          97          47  -7.732776564855330E-007 -1.103255291340930E-020 
          97          48  -7.440299322478576E-007 -1.057564940563114E-020 
          97          49  9.744205702731152E-007 1.413972380065869E-020 
          97          50  2.347538438478152E-006 3.182698129848405E-021 
          97          51  8.229602947576257E-007 5.269251702330012E-021 
          97          52  1.158685496869376E-006 2.654044647992693E-022 
          97          53  3.743647109758112E-006 3.237557176235610E-021 
          97          54  1.186037228574397E-006 2.155538695394260E-021 
          97          55  -4.411566939142641E-006 -1.499351524550327E-020 
          97          56  -3.854699199040864E-006 -8.989686030660614E-021 
          97          57  -5.432184359275796E-006 3.318222410757869E-021 
          97          58  -9.133524643550724E-006 -1.937536591957889E-021 
          97          59  -9.899739892468919E-006 1.674964453787375E-021 
          97          60  -5.951365718448134E-006 -1.324155010154154E-020 
          97          61  -1.174963489012290E-005 1.465942992653066E-020 
          97          62  2.201495072855261E-005 1.607659525081110E-020 
          97          63  3.956250031917095E-005 -1.391946823182012E-020 
          97          64  1.943056914722322E-005 1.587652452316927E-020 
          97          65  4.516351652467865E-005 -3.949998279606946E-020 
          97          66  2.332414420055986E-005 4.666379474021510E-021 
          97          67  4.948627258207241E-005 2.207865522614921E-019 
          97          68  -2.020978209173389E-004 1.549391903804066E-020 
          97          69  -9.518172552535557E-005 7.642558467875576E-020 
          97          70  -1.092509146877042E-004 -1.712559409824526E-020 
          97          71  -2.287769655854261E-004 1.039278180917644E-019 
          97          72  6.174908995611198E-005 3.877192169567906E-020 
          97          73  4.117332127048382E-004 -1.716197718550276E-019 
          97          74  6.977510690691019E-004 -1.476942825088386E-019 
          97          75  4.213083878254852E-004 -6.967566442957016E-021 
          97          76  7.597682754358248E-004 -1.196753149267976E-019 
          97          77  4.022993805401409E-004 -5.335211675505510E-019 
          97          78  -5.972114134323947E-004 -4.594433847997495E-019 
          97          79  -1.655260743245149E-003 7.863073561859782E-019 
          97          80  -3.844096473929983E-003 -1.635652279072204E-019 
          97          81  -3.934312000452815E-003 2.622667932501864E-019 
          97          82  -1.595577906190392E-003 1.283008894781165E-018 
          97          83  4.154316668678078E-004 1.959245388999379E-019 
          97          84  4.544308538596368E-004 4.370198069990142E-019 
          97          85  1.149477818241909E-002 1.613822731953110E-018 
          97          86  2.165262856553802E-002 1.670581977708975E-018 
          97          87  1.123577854250496E-002 -4.866058752708523E-018 
          97          88  -9.101091755476258E-003 -1.134941922342596E-017 
          97          89  7.370545867786189E-003 4.089540309250738E-019 
          97          90  -9.212155183835176E-003 -5.592362121999081E-018 
          97          91  -0.130904502392240 -4.046462521835314E-017 
          97          92  -0.129751657662141 3.653656927217263E-018 
          97          93  2.910456063373770E-002 1.891143134086036E-017 
          97          94  -1.172963672076358E-002 6.060422066941205E-018 
          97          95  -1.191807878455188E-002 5.527115737629968E-018 
          97          96  2.956401044789013E-002 1.214320097775995E-017 
          97          97  0.642103178396479 -1.184064659054900E-017 
          97          98  -0.138376911107023 3.443660910549878E-018 
          97          99  1.293223691498850E-002 9.772954065185659E-018 
          97         100  3.922141449362954E-003 3.259907126487036E-018 
          97         101  1.305199000792780E-002 -1.619301439618591E-017 
          97         102  -0.139380731469440 -4.005823166943812E-017 
          97         103  -0.127491745261981 -4.267671998417021E-017 
          97         104  2.386597575597511E-002 1.950939949551707E-017 
          97         105  -6.531439250441617E-003 -3.790430278533251E-018 
          97         106  -6.444825652584182E-003 -1.145547021906100E-017 
          97         107  2.343702198102366E-002 -7.752477655032854E-018 
          97         108  -0.123302949631066 -8.479125226400699E-018 
          98          37  2.472847364396525E-007 -7.914718112941380E-021 
          98          38  1.440291691956200E-007 -7.421446600085809E-021 
          98          39  1.212091964001823E-007 -7.428100372666940E-021 
          98          40  2.142490242306427E-007 -4.668804252856489E-021 
          98          41  1.036236785141605E-007 -4.281650151142009E-021 
          98          42  1.386885172493323E-007 -7.130732959566041E-021 
          98          43  -7.160572646671447E-007 4.120039411743881E-022 
          98          44  3.378771735241685E-010 -9.835051340598713E-022 
          98          45  -5.750521108078622E-007 1.259099257703737E-021 
          98          46  -5.631000734582724E-007 7.560813176432916E-021 
          98          47  1.911829841145744E-008 -1.291943185569338E-022 
          98          48  -7.734151671315334E-007 2.409783959726486E-021 
          98          49  1.205402001970843E-006 1.827092102682174E-021 
          98          50  7.660190885471471E-007 -4.250173371728394E-021 
          98          51  2.384403347771736E-006 -2.076529202548733E-021 
          98          52  6.537605506239254E-007 4.910835713059336E-022 
          98          53  9.865472522513948E-007 1.433652151464507E-021 
          98          54  3.792844812831308E-006 1.270968561933523E-021 
          98          55  -5.816753619865527E-006 -6.900696292762611E-021 
          98          56  -3.508425892455030E-006 -3.101873731541702E-021 
          98          57  -3.762291893093634E-006 6.291673926806269E-021 
          98          58  -4.647167829073995E-006 2.902427406909985E-021 
          98          59  -8.680602035802345E-006 2.535377476216316E-021 
          98          60  -1.006226652279235E-005 2.451556578341568E-021 
          98          61  2.275688401896180E-005 -4.725257605316396E-021 
          98          62  -1.452373219688871E-005 3.861165746085501E-021 
          98          63  2.154103949884097E-005 2.926044248845967E-021 
          98          64  3.605737079655058E-005 2.603546161246302E-022 
          98          65  1.850320902371451E-005 -8.571373057004957E-021 
          98          66  4.562270973634483E-005 3.516764129466516E-020 
          98          67  5.908339009373120E-005 1.514718437829906E-019 
          98          68  5.774554974824136E-005 -2.435380609896107E-019 
          98          69  -2.014391770181654E-004 -2.255757290752858E-020 
          98          70  -8.222792224543094E-005 -7.785886465980268E-020 
          98          71  -1.131641491892145E-004 -9.277137743491435E-020 
          98          72  -2.289080222123507E-004 -1.828892551623646E-020 
          98          73  -5.757613271481201E-004 5.610449916094578E-020 
          98          74  3.427646784636923E-004 -2.846285152683451E-020 
          98          75  6.765609458049385E-004 1.618695010808218E-019 
          98          76  4.070543623561159E-004 -1.252439645921098E-019 
          98          77  7.798846244547909E-004 -3.174850073359448E-019 
          98          78  4.051357998160971E-004 1.588596777397388E-019 
          98          79  4.271591035497866E-004 -6.484213604265340E-019 
          98          80  -1.400137094485488E-003 -4.043671568644107E-019 
          98          81  -3.841991657742997E-003 3.375681967538681E-019 
          98          82  -4.018045170056957E-003 5.228685629698201E-019 
          98          83  -1.614827635153493E-003 1.721050051519310E-019 
          98          84  4.073880527751479E-004 -1.659667851416170E-018 
          98          85  -9.044926354965333E-003 5.559200831158554E-018 
          98          86  1.094931839320297E-002 -9.838262331672361E-019 
          98          87  2.185117620148852E-002 9.587303083871441E-020 
          98          88  1.141519229570676E-002 -1.841162488879785E-018 
          98          89  -9.132837851297020E-003 -3.989514772870508E-018 
          98          90  7.355025635024822E-003 3.212246497047536E-018 
          98          91  2.919058763376862E-002 -3.502908044773573E-018 
          98          92  -0.129754087039727 5.867975416951398E-017 
          98          93  -0.131091284620796 2.468619028869270E-018 
          98          94  2.926281803076890E-002 -3.753299327286103E-018 
          98          95  -1.178296998683286E-002 -4.018517141682934E-019 
          98          96  -1.192366107548089E-002 -1.064332598751731E-017 
          98          97  -0.138376911107023 3.443660910549878E-018 
          98          98  0.642087860697375 2.193412094580612E-017 
          98          99  -0.137788189605640 -4.759841766816900E-018 
          98         100  1.286169412441837E-002 -8.084938651924603E-018 
          98         101  3.982102394813557E-003 -3.664005031227927E-019 
          98         102  1.308604231540452E-002 -7.421190711386619E-018 
          98         103  -0.126297499269377 -7.704490682027737E-018 
          98         104  -0.126305517551469 -2.807625301987553E-017 
          98         105  2.354473118201904E-002 1.345069604457698E-017 
          98         106  -6.447873798669753E-003 1.865965210741100E-018 
          98         107  -6.554350316138683E-003 1.144412454207765E-017 
          98         108  2.338405795820135E-002 -1.080992385944633E-017 
          99          37  1.424456608553343E-007 8.739685780971536E-021 
          99          38  2.011689887365829E-007 7.807743468285972E-021 
          99          39  1.250191381260535E-007 6.185691138159414E-021 
          99          40  1.160873832295839E-007 7.809892474850718E-021 
          99          41  1.924769371175309E-007 6.430972274302121E-021 
          99          42  9.532945469306549E-008 3.416922151961780E-021 
          99          43  -7.072347437328522E-007 -2.394434947915640E-022 
          99          44  -6.462266700971822E-007 -1.460860046472424E-021 
          99          45  -4.534552995541858E-008 -1.478273990038216E-021 
          99          46  -6.207874344825846E-007 2.883213149879414E-021 
          99          47  -5.636100774336200E-007 -4.501973790484540E-021 
