Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          92          39  -5.525387586299750E-007 1.436258843414065E-020 
          92          40  -5.649331126916899E-007 2.229002240454823E-020 
          92          41  -3.918472936023615E-007 2.192846690369539E-020 
          92          42  -9.256897969834698E-007 1.792149064469832E-020 
          92          43  2.012634742326857E-006 -4.527301251576925E-021 
          92          44  9.089886628242842E-007 -6.811239442471834E-021 
          92          45  2.429034739982653E-006 -1.454548740302028E-021 
          92          46  9.240753699340322E-007 -1.072574593280646E-020 
          92          47  1.773633996768421E-006 -6.147668902460630E-021 
          92          48  4.910877434553968E-006 -1.116810843898321E-020 
          92          49  -4.452016033563192E-006 2.118058252895199E-020 
          92          50  -5.685914588150044E-006 1.004827873928333E-021 
          92          51  -5.888771004167721E-006 1.039736049475798E-020 
          92          52  -3.320081277230386E-006 1.342962367354087E-020 
          92          53  -1.488915820352024E-005 1.990929998177666E-020 
          92          54  -1.612484113656050E-005 2.692339928136447E-021 
          92          55  1.842747877864995E-005 -1.147365855404487E-020 
          92          56  5.714169048505617E-006 1.636593681945783E-020 
          92          57  1.538082194262481E-005 -1.031041491380975E-020 
          92          58  4.498269192482079E-005 1.710357334313279E-020 
          92          59  5.512312855531960E-005 -2.374369861057863E-020 
          92          60  5.246925921767834E-005 -8.896484257576540E-021 
          92          61  2.432928786570999E-005 1.987949676481521E-019 
          92          62  3.270869222221713E-005 -4.154320123836594E-020 
          92          63  -1.987840430392549E-004 5.144979368955140E-020 
          92          64  -1.830972242336607E-004 -5.975090749364462E-020 
          92          65  -2.029028446910138E-004 1.951151507061958E-019 
          92          66  -2.267470972748668E-004 -1.342317065962299E-019 
          92          67  -7.280620825561413E-004 -1.822989116859353E-019 
          92          68  4.548961781329911E-004 5.422535821063704E-019 
          92          69  8.666463021141087E-004 3.142001200622565E-019 
          92          70  6.382192122346013E-004 -2.149925412457586E-019 
          92          71  9.754165179239391E-004 -1.890409260612482E-018 
          92          72  5.425013801306740E-004 6.730912210376193E-019 
          92          73  1.183497426079470E-003 -4.071226190841288E-020 
          92          74  -2.694497348705609E-003 -3.356747385232801E-020 
          92          75  -3.816493846297451E-003 1.441543780459953E-020 
          92          76  -3.949887651741099E-003 3.760362424551762E-019 
          92          77  -3.062701036741779E-003 8.979703056776521E-019 
          92          78  1.182116285798173E-003 1.669766203901778E-020 
          92          79  -5.879740460744198E-003 1.001717842600071E-018 
          92          80  1.220030089199844E-002 1.306235495481919E-018 
          92          81  2.242963493447361E-002 -1.797138719343862E-018 
          92          82  1.272385376968080E-002 -2.172804130368115E-018 
          92          83  -5.877100162950340E-003 1.204400447763686E-018 
          92          84  2.429027439243961E-003 2.015701693548761E-018 
          92          85  3.015773422853985E-002 -2.924384307757878E-018 
          92          86  -0.135074243582959 1.211308411591618E-017 
          92          87  -0.136972415596414 4.636344606409914E-018 
          92          88  3.024190870011192E-002 -1.243531230744677E-017 
          92          89  -9.712550557292310E-003 -1.148987803217698E-017 
          92          90  -9.791156696659883E-003 -1.702675742827831E-017 
          92          91  -0.154936966849132 -6.174535998969375E-018 
          92          92  0.676206816686176 1.367763763531691E-016 
          92          93  -0.153630859075644 -3.396821005194353E-017 
          92          94  1.545178523118415E-002 8.349001740062183E-018 
          92          95  6.335572046761064E-003 1.144633304725240E-017 
          92          96  1.587575252227263E-002 -3.569298660658040E-018 
          92          97  -0.136213524325961 4.699291848301129E-017 
          92          98  -0.136665518787425 8.257093933733107E-018 
          92          99  3.417340442041012E-002 6.917602824548353E-018 
          92         100  -1.366142089934758E-002 -5.889882174418133E-019 
          92         101  -1.401932828594575E-002 -4.380214397339268E-018 
          92         102  3.409496694838823E-002 1.699263547859020E-017 
          92         103  2.462799303332166E-002 -6.122445568072590E-022 
          92         104  1.144142775089675E-002 3.365338776847477E-018 
          92         105  -7.864345653235546E-003 -1.028794617499102E-018 
          92         106  6.216914031975189E-003 2.795299006227519E-018 
          92         107  -7.631994437241665E-003 -4.598767084720779E-018 
          92         108  1.104429020414258E-002 -5.694274990422689E-018 
          93          37  -9.166135088374898E-007 2.383024053294938E-020 
          93          38  -8.508194668449589E-007 1.861547148891488E-020 
          93          39  -4.189428742247471E-007 1.178891873959314E-020 
          93          40  -5.864862173405895E-007 1.745989260129834E-020 
          93          41  -5.333578943360367E-007 1.798605120901270E-020 
          93          42  -4.170528083101579E-007 1.414282721541632E-020 
          93          43  4.611880171884235E-006 -5.119541868939685E-021 
          93          44  1.801769017976269E-006 -4.832459878798506E-021 
          93          45  1.107020299073223E-006 -9.741024562489611E-022 
          93          46  2.520174482942379E-006 -8.605807548087077E-021 
          93          47  8.778579732289793E-007 -6.641823646540025E-021 
          93          48  1.971124968549538E-006 -1.223342303184703E-020 
          93          49  -1.504827844260572E-005 1.434761840869482E-020 
          93          50  -4.135365992113823E-006 6.116601488085121E-021 
          93          51  -6.185086523715766E-006 1.101704375434201E-020 
          93          52  -5.899189726631216E-006 1.221755793491620E-021 
          93          53  -3.307455541661305E-006 -7.127137943401799E-021 
          93          54  -1.516035106004914E-005 1.256628412040194E-020 
          93          55  4.912703439273933E-005 -2.691070635340533E-021 
          93          56  1.714874949949835E-005 2.215096658342384E-020 
          93          57  7.067732820492911E-006 2.998340645365239E-020 
          93          58  1.513063673011156E-005 2.016481884952249E-020 
          93          59  4.407744961657031E-005 8.623421576907787E-021 
          93          60  5.563088740582417E-005 1.211148051771258E-020 
          93          61  -2.081348262391326E-004 -1.554157826344132E-019 
          93          62  2.219815566445549E-005 -1.204348797829474E-020 
          93          63  2.969227574307546E-005 2.824561887931445E-020 
          93          64  -1.917618791922210E-004 -1.153128301832676E-019 
          93          65  -1.787762742042784E-004 -1.657143215428394E-020 
          93          66  -2.040033105246869E-004 1.270694352427382E-019 
          93          67  4.983778678502812E-004 -2.693545637912247E-019 
          93          68  -6.517413048360617E-004 1.704187893343673E-019 
          93          69  4.424548194771456E-004 1.178491950630673E-018 
          93          70  8.395885520609358E-004 1.600335620161242E-020 
          93          71  6.393477642582020E-004 5.682543307152984E-019 
          93          72  9.507591216298346E-004 -1.523006816990655E-019 
          93          73  1.134927513572239E-003 1.327407291185265E-018 
          93          74  1.053137000810796E-003 3.515596715576144E-019 
          93          75  -2.574816039440298E-003 1.136633512769415E-019 
          93          76  -3.783383416019528E-003 6.673414918911610E-019 
          93          77  -3.947256330389818E-003 -3.389640644191374E-019 
          93          78  -2.981650516877071E-003 3.002950499408698E-018 
          93          79  2.412675813762073E-003 -2.843233433241015E-018 
          93          80  -5.672817529191515E-003 -1.883578735727981E-018 
          93          81  1.210412107006255E-002 -6.412650588422448E-019 
          93          82  2.239067278289425E-002 -4.869052773050959E-018 
          93          83  1.266838067708278E-002 -5.679303034388427E-018 
          93          84  -5.890564490919625E-003 -8.044275400976710E-018 
          93          85  -9.527373940152326E-003 1.392152450699582E-017 
          93          86  2.961626858605612E-002 4.460766561175706E-018 
          93          87  -0.134670961740741 -1.565509269354540E-017 
          93          88  -0.136777541804534 3.333041401887797E-017 
          93          89  3.035997329730494E-002 -1.495322925722125E-017 
          93          90  -9.606083063881086E-003 5.499007327389761E-018 
          93          91  1.550557807766064E-002 -3.915596144071295E-019 
          93          92  -0.153630859075644 -3.396821005194353E-017 
          93          93  0.676230812318370 -1.192302940316618E-016 
          93          94  -0.154429776321553 1.780975695021479E-017 
          93          95  1.551706804676889E-002 -9.294372544417911E-018 
          93          96  6.160995786141104E-003 5.126179451197307E-018 
          93          97  3.452931299594668E-002 5.178195109630719E-018 
          93          98  -0.138186290301089 -6.571974079796851E-018 
          93          99  -0.135811104952850 -2.335558509564833E-017 
          93         100  3.412354689774889E-002 1.211724666995849E-017 
          93         101  -1.363882039395023E-002 1.409290501900066E-017 
          93         102  -1.378294582590735E-002 -8.875989239290944E-018 
          93         103  1.166669535105713E-002 -4.917297611142658E-018 
          93         104  2.478434526024014E-002 -1.748165156408166E-019 
          93         105  1.125544555711102E-002 2.243080721996127E-019 
          93         106  -7.795158490832911E-003 -2.215344077711803E-018 
          93         107  6.144644779430766E-003 1.878136094441074E-018 
          93         108  -7.873006435879026E-003 1.527702379871390E-018 
          94          37  -5.419727501710025E-007 1.077000945981265E-020 
          94          38  -8.550197829138787E-007 5.727602641342224E-021 
          94          39  -8.544248311180103E-007 -3.133329492812231E-021 
          94          40  -4.907105755896007E-007 6.301114507844430E-021 
          94          41  -6.194385911124093E-007 8.095623997507754E-021 
          94          42  -5.820153999531013E-007 4.696908124328436E-021 
          94          43  2.023288159939935E-006 2.760095419300943E-021 
          94          44  3.982546485741292E-006 -9.353445008184247E-022 
          94          45  1.781263890810074E-006 6.325671247221858E-021 
          94          46  1.241191815013768E-006 -3.249168470270730E-021 
          94          47  2.439403761348713E-006 -1.284864115906511E-021 
          94          48  1.140263899002549E-006 -8.702829039659305E-021 
          94          49  -1.456880601087640E-005 9.828404256527341E-021 
          94          50  -1.272499246983997E-005 3.353643781201618E-021 
          94          51  -4.246797762771276E-006 5.624090775274962E-021 
          94          52  -6.167281776541970E-006 9.435378808591581E-021 
          94          53  -5.867181678177155E-006 -5.371627410947884E-021 
          94          54  -4.313384961904436E-006 2.050548682222744E-022 
          94          55  5.254697368990971E-005 -7.327228413953445E-022 
          94          56  4.117239280523412E-005 -2.868263242872698E-020 
          94          57  1.656793411025081E-005 3.888258296168865E-021 
          94          58  7.456615762721340E-006 5.679685326433333E-021 
          94          59  1.587382136987177E-005 1.129288107347202E-020 
          94          60  4.641115616323460E-005 -3.163388575565176E-020 
          94          61  -1.850645667713115E-004 -2.851216879679674E-019 
          94          62  -1.772389135918535E-004 2.426249276008863E-020 
          94          63  2.077614779487737E-005 3.636387783046223E-020 
          94          64  2.608386905074982E-005 -5.235969876954352E-020 
          94          65  -1.935260504420287E-004 -1.069762097711676E-020 
          94          66  -1.879670461664339E-004 2.178317195417937E-019 
          94          67  8.434825916662941E-004 1.394554260296504E-018 
          94          68  4.225303228954512E-004 -1.943101674077412E-018 
          94          69  -6.345093120213343E-004 3.015090251507548E-020 
          94          70  4.417336968366957E-004 4.972351295326767E-019 
          94          71  8.532684569820128E-004 1.203796802318245E-018 
          94          72  6.581030367963111E-004 -2.360794899817618E-019 
          94          73  -2.702254829039191E-003 -3.190984158080434E-020 
          94          74  1.030060999434851E-003 -3.895256751722496E-019 
          94          75  1.003957220682089E-003 6.051649733739689E-019 
          94          76  -2.571249305134270E-003 1.106168422811181E-019 
          94          77  -3.821835286137121E-003 2.490105177295568E-019 
          94          78  -3.891373547620125E-003 5.731934148753584E-019 
          94          79  -5.794225128647879E-003 -5.480019109765279E-019 
          94          80  2.465684597456009E-003 2.222066331585238E-018 
          94          81  -5.716145564163159E-003 -2.259204672829521E-018 
          94          82  1.210399292959226E-002 -1.839723372692423E-018 
          94          83  2.237233574253909E-002 -4.255708155578991E-018 
          94          84  1.250295155204990E-002 -1.804947918523226E-018 
          94          85  -9.477120159597096E-003 -8.837182452175726E-018 
          94          86  -9.385134070710469E-003 -1.116852722458694E-017 
          94          87  2.971665214892619E-002 4.848959618935504E-018 
          94          88  -0.134542989103170 3.779434820110055E-017 
          94          89  -0.136448994920783 3.277667044934140E-017 
          94          90  3.004843337249832E-002 -2.424375814576782E-018 
          94          91  6.050128978639879E-003 -3.417018525759762E-018 
          94          92  1.545178523118415E-002 8.349001740062183E-018 
          94          93  -0.154429776321553 1.780975695021479E-017 
          94          94  0.676241839808948 -1.816901329690641E-017 
          94          95  -0.154042391150484 -3.362936917021447E-017 
          94          96  1.555160667383668E-002 3.482155759262887E-018 
          94          97  -1.383180136915273E-002 1.053836740100551E-017 
          94          98  3.490727403709451E-002 -5.191889498095727E-018 
          94          99  -0.138335061673944 2.735688120784888E-017 
          94         100  -0.135780001735888 1.359138892117791E-017 
          94         101  3.411515793239635E-002 -5.884071396617872E-018 
          94         102  -1.373880245588458E-002 -1.879753403162423E-018 
          94         103  -8.088156979115085E-003 7.990679116986037E-018 
          94         104  1.183678454269040E-002 -8.496342985018452E-018 
          94         105  2.475387315392241E-002 -2.959972313590827E-018 
          94         106  1.124717250434816E-002 -1.153991861116301E-018 
          94         107  -7.784825358600951E-003 4.390829616082980E-018 
          94         108  6.162861474333599E-003 2.463878040657508E-018 
          95          37  -6.902652049134426E-007 1.207875211740741E-020 
          95          38  -5.125327300531078E-007 6.343185804602394E-021 
          95          39  -8.453056187374712E-007 -4.804311042093008E-021 
          95          40  -8.807031459390263E-007 6.531899189389305E-021 
          95          41  -4.827651890553154E-007 9.623029111746685E-021 
          95          42  -6.058245522180115E-007 6.420987650935303E-021 
          95          43  1.374388468800933E-006 2.905861111077988E-021 
          95          44  1.764603131564673E-006 -7.476449405063279E-022 
          95          45  3.941964347143648E-006 9.781700653461093E-021 
          95          46  1.866270734765349E-006 1.850433363964675E-021 
          95          47  1.098481838080766E-006 4.502346006117188E-022 
          95          48  2.464291869545986E-006 -6.033611252641779E-021 
          95          49  -5.180947172813971E-006 3.214162531490321E-021 
          95          50  -1.271392395934168E-005 -3.558042217986689E-021 
          95          51  -1.272939702218521E-005 -1.839219948144974E-021 
          95          52  -4.125931208773020E-006 6.817740821185373E-021 
          95          53  -5.676374583095734E-006 6.716950541734704E-021 
          95          54  -6.390788182394383E-006 -4.047129378540506E-021 
          95          55  4.726854732517746E-005 7.150292872070536E-021 
          95          56  4.540758436140359E-005 -5.093573820691228E-021 
          95          57  4.034836311499187E-005 8.964139429482445E-021 
          95          58  1.579382700796744E-005 -2.642465928250787E-021 
          95          59  6.856028416427068E-006 3.462524806159152E-021 
          95          60  1.842656721540969E-005 6.703255089333415E-021 
          95          61  -1.864353306237093E-004 -1.972490210313675E-019 
          95          62  -1.548176457514116E-004 -3.079876059382275E-020 
          95          63  -1.755203141538043E-004 -7.898073604735677E-020 
          95          64  2.400558310136445E-005 3.370969096083525E-021 
          95          65  2.490167345804645E-005 -2.240933301704468E-020 
          95          66  -2.021954875974980E-004 -2.704969722111805E-020 
          95          67  6.167697122590866E-004 -1.822673018016745E-020 
          95          68  7.302131222054174E-004 2.134631617960702E-019 
          95          69  4.194826038664617E-004 8.508859173850847E-020 
          95          70  -6.506493145197858E-004 -1.973383459446798E-019 
          95          71  4.631896651253631E-004 1.205494176097911E-018 
          95          72  8.877059203476497E-004 -8.406585959014544E-020 
          95          73  -3.591174531836042E-003 9.376624617974359E-019 
          95          74  -2.268723153043699E-003 4.765535707983535E-019 
          95          75  1.021614085728019E-003 -2.635618791383003E-019 
          95          76  1.056006062458958E-003 7.645444556877744E-019 
          95          77  -2.692783083220998E-003 1.269860924203151E-018 
          95          78  -3.819330750003392E-003 1.102821789560544E-019 
          95          79  1.191528021378945E-002 -2.416424219024163E-018 
          95          80  -5.587989484408486E-003 1.553365091217796E-018 
          95          81  2.514417085557278E-003 -2.321129835760650E-018 
          95          82  -5.730594198426258E-003 -1.142520595790371E-018 
          95          83  1.223134465208426E-002 9.715317632694723E-019 
          95          84  2.223164493848390E-002 -3.601404526579779E-018 
          95          85  2.952979533309513E-002 -1.067291378745456E-017 
          95          86  -9.679564268172833E-003 1.238605273731148E-017 
          95          87  -9.521083931314888E-003 -3.878783178314289E-019 
          95          88  2.981763077973523E-002 2.020616245476656E-017 
          95          89  -0.135076087014954 3.520569496052265E-017 
          95          90  -0.134912933474930 6.382957158002476E-019 
          95          91  1.586521490021589E-002 6.009659092411326E-018 
          95          92  6.335572046761064E-003 1.144633304725240E-017 
          95          93  1.551706804676889E-002 -9.294372544417911E-018 
          95          94  -0.154042391150484 -3.362936917021447E-017 
          95          95  0.676245126843189 -2.272114244657655E-016 
          95          96  -0.154463471585992 4.241003812607105E-018 
          95          97  -1.421121036857457E-002 -4.199078966207236E-018 
          95          98  -1.408678868684220E-002 -1.989513053779322E-017 
          95          99  3.492055440066456E-002 1.026647042821144E-017 
          95         100  -0.138413954725712 7.095975981830258E-018 
          95         101  -0.136733262817164 -2.528120123089741E-017 
          95         102  3.466940926143156E-002 -4.018024568250608E-018 
          95         103  6.362775570425233E-003 2.264963688939303E-018 
          95         104  -8.166172245751054E-003 3.436546125565434E-018 
          95         105  1.188994414312664E-002 1.118056262466446E-018 
          95         106  2.491035301115349E-002 -2.321118004637038E-018 
          95         107  1.141555352131243E-002 2.018470798391434E-018 
          95         108  -8.047060824070904E-003 1.456366941856026E-018 
          96          37  -7.503481569938044E-007 1.971223103973826E-020 
          96          38  -7.210203553907709E-007 1.142921945176919E-020 
          96          39  -5.535711008842837E-007 -5.708193236441873E-022 
          96          40  -9.849709776313933E-007 1.146491797826556E-020 
          96          41  -9.823555721953128E-007 1.443618506627986E-020 
          96          42  -5.414571194031204E-007 1.010687225202354E-020 
          96          43  2.804591863169958E-006 1.815486496471378E-022 
          96          44  1.399199076455611E-006 -3.986581308567658E-021 
          96          45  1.981873566843813E-006 6.657100479093858E-021 
          96          46  4.665807420775208E-006 -2.583299081550678E-021 
          96          47  2.055348507934262E-006 -2.108596673682824E-021 
          96          48  1.328830519525266E-006 -9.326149171084921E-021 
          96          49  -7.591044757394303E-006 1.754827551934797E-020 
          96          50  -5.124725092645186E-006 8.689965420780210E-021 
          96          51  -1.454495218025489E-005 1.007500056573932E-020 
          96          52  -1.501941315664609E-005 1.298990658764101E-020 
          96          53  -4.383934484941968E-006 2.500293526622889E-021 
          96          54  -6.994697937811312E-006 1.664752913820535E-020 
          96          55  2.183800657211383E-005 -6.432403937200286E-023 
          96          56  4.876800912841173E-005 -3.689804139621016E-020 
          96          57  5.215207755077747E-005 1.021427345843828E-020 
          96          58  4.772297841992760E-005 1.158002940250089E-020 
          96          59  1.743451027189257E-005 -2.570621295450853E-020 
          96          60  1.037268335777109E-005 -1.109197522226760E-020 
          96          61  -2.224606865108951E-004 -9.158526987073606E-020 
          96          62  -1.906521353048316E-004 1.017897722635838E-019 
          96          63  -1.798779969982126E-004 -7.035437506145005E-020 
          96          64  -2.073168702185378E-004 -2.449718721809400E-021 
          96          65  2.880366648347601E-005 8.845407445882770E-021 
          96          66  1.590006884105847E-005 4.660309077559518E-020 
          96          67  9.490161507254527E-004 9.304735480295855E-019 
          96          68  6.226203982304242E-004 -2.562248475659940E-019 
          96          69  8.463051409567787E-004 1.774777261907335E-019 
          96          70  4.953942072737748E-004 1.158017390038168E-018 
          96          71  -7.328680464937918E-004 -2.805690311844981E-019 
          96          72  5.529293963098436E-004 3.217909772265211E-019 
          96          73  -3.934171012781994E-003 -3.909843942295555E-019 
          96          74  -3.593665781419139E-003 -4.628752276651326E-019 
          96          75  -2.695419463198592E-003 -1.799487793414235E-019 
          96          76  1.134404694234801E-003 -1.453728817107859E-018 
          96          77  1.170987008589394E-003 -1.408286570338949E-019 
          96          78  -3.080321317994452E-003 -5.739802517542402E-019 
          96          79  2.156712866489987E-002 1.163241390243907E-018 
          96          80  1.189579083383663E-002 9.901294221207580E-019 
          96          81  -5.861094662099788E-003 6.830886757940888E-018 
          96          82  2.478174814632410E-003 1.619554398311183E-018 
          96          83  -5.911638154710746E-003 -2.603202581629203E-018 
          96          84  1.285461786809640E-002 5.224435773256583E-018 
          96          85  -0.131666967557571 -7.625478221990813E-018 
          96          86  2.978153857729472E-002 -7.730845556878644E-018 
          96          87  -9.569976285253433E-003 -1.438699992069223E-017 
          96          88  -9.617999264124818E-003 1.131849083088620E-017 
          96          89  3.018978501048811E-002 -3.218931881446712E-018 
          96          90  -0.136558921256377 1.167069990254918E-017 
          96          91  -0.156720038691361 -3.636132146967752E-018 
          96          92  1.587575252227263E-002 -3.569298660658040E-018 
          96          93  6.160995786141104E-003 5.126179451197307E-018 
          96          94  1.555160667383668E-002 3.482155759262887E-018 
          96          95  -0.154463471585992 4.241003812607105E-018 
          96          96  0.676256912212956 -5.645722941871842E-017 
          96          97  3.533600259095201E-002 -3.370780494177637E-018 
          96          98  -1.423897137361220E-002 8.342834807804354E-018 
          96          99  -1.381068678965487E-002 1.867800521503724E-017 
          96         100  3.458122492577939E-002 6.280191972138635E-018 
          96         101  -0.136451465464823 2.136925322414545E-017 
          96         102  -0.137596447084507 -1.489391730543568E-017 
          96         103  -8.286910453211964E-003 -7.223695186551194E-018 
          96         104  6.373428408499579E-003 4.564386093208182E-018 
          96         105  -8.140449671380744E-003 -5.976326673295425E-018 
          96         106  1.171996261499488E-002 -5.361579797291747E-018 
          96         107  2.460874649975058E-002 -3.864460997004997E-018 
          96         108  1.192105985942556E-002 -1.037857939085736E-018 
          97          37  3.955023955930635E-007 -1.470700707610662E-020 
          97          38  3.108256450435295E-007 -7.051567867013048E-021 
          97          39  3.706644317810065E-007 8.477794517105509E-021 
          97          40  3.037774480652140E-007 -7.917890450125834E-021 
          97          41  3.344677342650093E-007 -1.220112571800160E-020 
          97          42  4.120203848939607E-007 -7.088108497009306E-021 
          97          43  -2.575179167408384E-007 -5.320601545216204E-021 
          97          44  -6.267699446727586E-007 3.936096774895687E-022 
          97          45  -6.598080897248568E-007 -1.252661175318384E-020 
          97          46  -2.425549760417875E-007 1.322271396512703E-021 
          97          47  -1.076658245376787E-006 1.014284202815080E-022 
          97          48  -1.077882141003991E-006 1.085969471977809E-020 
          97          49  1.356095332770670E-006 -1.164868119964505E-020 
          97          50  2.407610183629016E-006 -1.852174573943538E-021 
          97          51  1.146150216802721E-006 -6.676993448603591E-021 
          97          52  1.979444547333023E-006 -1.158045607992911E-020 
          97          53  4.852260737396373E-006 2.124855431628903E-021 
          97          54  2.086348308455886E-006 2.700827758724567E-022 
          97          55  -4.624952665905563E-006 -3.098943841828978E-021 
          97          56  -3.909185226055405E-006 -1.846034589615294E-021 
          97          57  -7.979609801108893E-006 8.292747791553208E-021 
          97          58  -1.306260923483288E-005 -5.980019244487002E-021 
          97          59  -1.403867687790653E-005 -1.123390958982267E-020 
          97          60  -8.665360687608386E-006 -5.593465554566110E-021 
          97          61  -1.140611136265936E-005 -2.523662728450563E-020 
          97          62  2.645264348376887E-005 6.941895339344262E-021 
          97          63  5.796206208913986E-005 3.039388412006232E-020 
          97          64  3.283466857301635E-005 1.235690054957845E-020 
          97          65  6.424689791495994E-005 -1.339567675082627E-020 
          97          66  2.787862364810722E-005 9.135358838312846E-020 
          97          67  5.106588522166247E-005 7.218704764858539E-019 
          97          68  -2.574947604671654E-004 3.427297507933489E-020 
          97          69  -1.582165728217070E-004 -2.076615088338434E-020 
          97          70  -1.717488637773854E-004 -1.964646102603787E-019 
          97          71  -2.875887045812454E-004 -2.552930468928741E-019 
          97          72  6.495430625029884E-005 1.035412212983382E-019 
          97          73  5.244565038528912E-004 -1.428129432564146E-019 
          97          74  8.518030868063663E-004 3.857015659792922E-020 
          97          75  7.215199259618312E-004 -3.305722411657505E-020 
          97          76  9.169285298907572E-004 -5.561237411438032E-019 
          97          77  5.200601518732965E-004 -6.101058102185912E-019 
          97          78  -7.160130635000843E-004 -5.458495671129683E-019 
          97          79  -1.786018500339618E-003 -4.596857412159299E-019 
          97          80  -4.530380037361116E-003 8.950368465413035E-019 
          97          81  -4.629711969101908E-003 7.524843642959258E-019 
          97          82  -1.714992798346868E-003 2.472078496605785E-018 
          97          83  4.648883174642555E-004 2.724208157384705E-018 
          97          84  5.459584644779194E-004 -2.018526558997496E-020 
          97          85  1.174563508709641E-002 -3.115149408360763E-018 
          97          86  2.542435408898756E-002 -6.125787216189189E-018 
          97          87  1.152807193533014E-002 -2.216411947149790E-018 
          97          88  -9.227849598929838E-003 -1.555789611647082E-017 
          97          89  8.301520836763825E-003 7.175510850924216E-020 
          97          90  -9.427191750872276E-003 9.552939676729855E-018 
          97          91  -0.137586956921716 -8.781630507482240E-018 
          97          92  -0.136213524325961 4.699291848301129E-017 
          97          93  3.452931299594668E-002 5.178195109630719E-018 
          97          94  -1.383180136915273E-002 1.053836740100551E-017 
          97          95  -1.421121036857457E-002 -4.199078966207236E-018 
          97          96  3.533600259095201E-002 -3.370780494177637E-018 
          97          97  0.673335691085083 6.926231074394446E-018 
          97          98  -0.151715047930514 3.670130756842419E-017 
          97          99  1.495760349389024E-002 -3.756256662325054E-018 
          97         100  4.111057136727784E-003 7.039715738242889E-018 
          97         101  1.513969944446886E-002 -9.797748081671561E-018 
          97         102  -0.153622669740847 -5.303218267956510E-017 
          97         103  -0.135988574866404 -3.225179619957007E-017 
          97         104  2.710016435584535E-002 -7.814416248932170E-018 
          97         105  -6.846411662713310E-003 7.507401242837219E-018 
          97         106  -6.769516059267433E-003 -9.357538158020963E-018 
          97         107  2.678781442913681E-002 -1.020044580648311E-018 
          97         108  -0.131512368544007 -1.481272921188430E-017 
          98          37  4.613076497345422E-007 -1.268811724341578E-020 
          98          38  3.230205856156277E-007 -5.855042469191631E-021 
          98          39  2.704725157057920E-007 7.668427641224562E-021 
          98          40  3.500939034535519E-007 -6.672674366452781E-021 
          98          41  2.480858265766410E-007 -1.052550643630634E-020 
          98          42  2.878396215224064E-007 -6.110529685078334E-021 
          98          43  -1.016198565689828E-006 -4.128081703083812E-021 
          98          44  -1.844146358095461E-007 1.220136280126758E-021 
          98          45  -6.518886238982991E-007 -1.104018289247811E-020 
          98          46  -6.544865565197590E-007 6.432419926878019E-022 
          98          47  -1.630904109122945E-007 -1.320052593203169E-022 
          98          48  -1.081769662134670E-006 9.254205282727666E-021 
          98          49  2.102177708603920E-006 -1.288450918912575E-020 
          98          50  1.098840954438487E-006 -3.606164402306769E-021 
          98          51  2.437157440720926E-006 -2.433410402352498E-021 
          98          52  9.088662814864756E-007 -1.164999837983492E-020 
          98          53  1.763932098313108E-006 1.027489014978177E-021 
          98          54  4.911870909651904E-006 -3.266315288291311E-021 
          98          55  -8.550096281366668E-006 5.674130032117891E-021 
          98          56  -3.776667234140272E-006 -7.162964500043673E-021 
          98          57  -3.634047566709180E-006 6.075288535866922E-021 
          98          58  -7.064090100187021E-006 -4.581493299971763E-021 
          98          59  -1.262587503353486E-005 5.422259136418042E-021 
          98          60  -1.426437817931778E-005 -1.258085497230488E-021 
          98          61  2.778261519615271E-005 4.464229835702022E-020 
          98          62  -1.410504258374412E-005 -8.673156889823206E-022 
          98          63  2.453700399695518E-005 -1.873569576819809E-020 
          98          64  5.451967357108958E-005 -1.694959012454469E-020 
          98          65  3.175029086013343E-005 -2.920467426521665E-021 
          98          66  6.503251356274581E-005 3.504480811089624E-020 
          98          67  6.031941381199628E-005 -3.102128395917935E-019 
          98          68  6.008461953083729E-005 -2.055286873167578E-019 
          98          69  -2.517573887897047E-004 -1.064299082330263E-019 
          98          70  -1.460853205380568E-004 -5.053682044966670E-020 
          98          71  -1.754396827091335E-004 1.640794886866990E-020 
          98          72  -2.887098928298386E-004 1.917851460536238E-019 
          98          73  -6.852023853039164E-004 1.233419138962373E-020 
          98          74  4.463509098543196E-004 -1.585520852552814E-019 
          98          75  8.232670947720307E-004 -4.889645985570051E-020 
          98          76  7.093045001117615E-004 1.648222614159533E-019 
          98          77  9.420625174737381E-004 -9.934225228949863E-020 
          98          78  5.226658877107505E-004 -4.718984881714177E-019 
          98          79  4.872417429067620E-004 6.416677833082850E-019 
          98          80  -1.511925641766907E-003 -2.876252711994782E-019 
          98          81  -4.531334065202106E-003 -2.198562541107396E-019 
          98          82  -4.713277989909049E-003 3.758399319902132E-019 
          98          83  -1.754736274405085E-003 5.844941371200962E-019 
          98          84  4.684190921596728E-004 1.049215407805206E-018 
          98          85  -9.171928893029259E-003 3.083805512586465E-018 
          98          86  1.124126065503061E-002 2.060652122845691E-018 
          98          87  2.574769328643138E-002 -2.284172704418491E-018 
          98          88  1.171917192361861E-002 4.617339018993218E-018 
          98          89  -9.312887910195881E-003 -5.288632878495730E-018 
          98          90  8.311583429100631E-003 3.098063437670928E-018 
          98          91  3.473029918598230E-002 5.435555265158599E-018 
